date,operatingCashFlow,symbol,enterpriseValueMultiple,debtEquityRatio,operatingCashFlow_3y_percentile,enterpriseValueMultiple_3y_percentile,debtEquityRatio_3y_percentile,operatingCashFlow_ticker_decile,enterpriseValueMultiple_ticker_decile,debtEquityRatio_ticker_decile,sector,operatingCashFlow_sector_decile,enterpriseValueMultiple_sector_decile,debtEquityRatio_sector_decile,SP500,NQ,SP500_decile,NQ_decile,Total_Returns,operatingCashFlow_custom,enterpriseValueMultiple_custom,debtEquityRatio_custom,Total_Returns_custom,grades
2021-12-31,129990000.0,MDU,50.9158,1.634,2,2,3,6.0,6.0,5.0,Basic Materials,7.0,5.0,5.0,False,False,,,0.0394337714863497,3.0,3.0,3.0,3.0,2
2022-03-31,112410000.0,MDU,57.3601,1.6693,3,2,3,6.0,5.0,5.0,Basic Materials,8.0,4.0,5.0,False,False,,,-0.1358625162127108,3.0,3.0,3.0,1.0,1
2019-03-31,32734000.0,MED,55.7285,0.7209,2,1,4,8.0,5.0,8.0,Consumer Cyclical,8.0,5.0,8.0,False,False,,,,2.0,3.0,2.0,,
2019-06-30,14478000.0,MED,47.1983,0.6868,4,3,4,8.0,6.0,8.0,Consumer Cyclical,8.0,6.0,8.0,False,False,,,,2.0,3.0,2.0,,
2019-09-30,17897000.0,MED,52.0646,0.7859,3,1,3,8.0,6.0,8.0,Consumer Cyclical,8.0,5.0,8.0,False,False,,,-0.1574111716399707,2.0,3.0,2.0,1.0,1
2019-12-31,19152000.0,MED,59.0859,0.8568,3,1,3,8.0,5.0,7.0,Consumer Cyclical,8.0,4.0,8.0,False,False,,,0.0574158062337161,2.0,3.0,2.0,3.0,1
2020-03-31,26735000.0,MED,25.5144,0.8252,2,4,3,8.0,8.0,7.0,Consumer Cyclical,8.0,8.0,8.0,False,False,,,-0.4296404453367403,2.0,2.0,2.0,1.0,1
2020-06-30,57518000.0,MED,50.149,0.9881,1,2,1,7.0,6.0,7.0,Consumer Cyclical,7.0,5.0,7.0,False,False,,,1.22032,2.0,3.0,2.0,5.0,2
2020-09-30,41114000.0,MED,38.3192,0.8626,1,3,2,8.0,7.0,7.0,Consumer Cyclical,8.0,7.0,8.0,False,False,,,0.1850544065720255,2.0,2.0,2.0,4.0,1
2020-12-31,19829000.0,MED,53.9168,0.7557,3,1,4,8.0,5.0,8.0,Consumer Cyclical,8.0,5.0,8.0,False,False,,,0.193919124353907,2.0,3.0,2.0,5.0,2
2021-03-31,65326000.0,MED,41.8888,0.8663,1,3,2,7.0,7.0,7.0,Consumer Cyclical,7.0,6.0,8.0,False,False,,,0.0788428236732198,2.0,2.0,2.0,4.0,1
2021-06-30,20878000.0,MED,49.3091,0.8709,2,2,2,8.0,6.0,7.0,Consumer Cyclical,8.0,5.0,8.0,False,False,,,0.3359456142007366,2.0,3.0,2.0,5.0,2
2021-09-30,15800000.0,MED,36.617,0.8924,4,4,1,8.0,7.0,7.0,Consumer Cyclical,8.0,7.0,8.0,False,False,,,-0.3192451763375504,2.0,2.0,2.0,1.0,1
2021-12-31,-7459000.0,MED,51.3527,0.9673,4,2,1,9.0,6.0,7.0,Consumer Cyclical,9.0,5.0,7.0,False,False,,,0.0871573920265781,1.0,3.0,2.0,4.0,1
2022-03-31,43673000.0,MED,32.9131,0.9509,1,4,1,8.0,8.0,7.0,Consumer Cyclical,8.0,7.0,8.0,False,False,,,-0.1845485365038437,2.0,2.0,2.0,1.0,1
2019-03-31,138371000.0,MELI,502.6133,0.9233,3,2,4,6.0,1.0,7.0,Consumer Cyclical,6.0,1.0,8.0,False,True,,9.0,,3.0,5.0,2.0,,
2019-06-30,27554000.0,MELI,773.5343,1.0473,3,1,4,8.0,1.0,7.0,Consumer Cyclical,8.0,1.0,7.0,False,True,,10.0,,2.0,5.0,2.0,,
2019-09-30,206892000.0,MELI,-816.5236,1.0774,2,4,3,5.0,10.0,6.0,Consumer Cyclical,5.0,10.0,7.0,False,True,,8.0,-0.1099287917198171,3.0,1.0,3.0,1.0,1
2019-12-31,78274000.0,MELI,-1337.3264,1.2967,3,4,3,7.0,10.0,6.0,Consumer Cyclical,7.0,10.0,7.0,False,True,,9.0,0.0375705241006477,2.0,1.0,3.0,3.0,1
2020-03-31,-85651000.0,MELI,855.4526,1.2683,4,1,3,10.0,1.0,6.0,Consumer Cyclical,9.0,1.0,7.0,False,True,,10.0,-0.1457495541490367,1.0,5.0,3.0,1.0,1
2020-06-30,650336000.0,MELI,354.2469,1.8592,1,3,2,3.0,1.0,4.0,Consumer Cyclical,3.0,1.0,5.0,False,True,,5.0,1.017622497850915,4.0,5.0,4.0,5.0,5
2020-09-30,361310000.0,MELI,513.6052,2.1956,1,2,2,4.0,1.0,4.0,Consumer Cyclical,4.0,1.0,4.0,False,True,,7.0,0.0981060490783854,4.0,5.0,4.0,4.0,5
2020-12-31,256557000.0,MELI,4134.9757,2.9516,2,1,2,5.0,1.0,3.0,Consumer Cyclical,5.0,1.0,3.0,False,True,,8.0,0.5475759367378612,3.0,5.0,4.0,5.0,5
2021-03-31,-262997000.0,MELI,538.6454,-171.9596,4,2,4,10.0,1.0,10.0,Consumer Cyclical,10.0,1.0,10.0,False,True,,10.0,-0.1212258688411073,1.0,5.0,1.0,1.0,1
2021-06-30,262038000.0,MELI,353.4913,74.8077,2,3,1,5.0,1.0,1.0,Consumer Cyclical,5.0,1.0,1.0,False,True,,8.0,0.0581806078226254,3.0,5.0,5.0,3.0,5
2021-09-30,265306000.0,MELI,383.5126,54.2955,1,3,1,5.0,1.0,1.0,Consumer Cyclical,5.0,1.0,1.0,False,True,,7.0,0.0780657213103179,3.0,5.0,5.0,4.0,5
2021-12-31,700696000.0,MELI,869.0762,5.5948,1,1,1,3.0,1.0,2.0,Consumer Cyclical,3.0,1.0,1.0,False,True,,5.0,-0.1970942003096343,4.0,5.0,5.0,1.0,4
2022-03-31,-233000000.0,MELI,248.1761,5.9371,4,4,1,10.0,1.0,2.0,Consumer Cyclical,10.0,1.0,1.0,False,True,,10.0,-0.1178582023138535,1.0,5.0,5.0,1.0,2
2019-03-31,2072000000.0,MET,22.2854,11.1855,3,3,1,1.0,8.0,1.0,Financial Services,2.0,8.0,2.0,True,False,2.0,,,5.0,2.0,5.0,,
2019-06-30,2387000000.0,MET,17.9235,10.4703,2,3,1,1.0,9.0,1.0,Financial Services,2.0,8.0,2.0,True,False,2.0,,,5.0,1.0,5.0,,
2019-09-30,4146000000.0,MET,13.6709,9.8612,1,4,3,1.0,9.0,1.0,Financial Services,1.0,9.0,3.0,True,False,1.0,,-0.0659536541889484,5.0,1.0,5.0,2.0,3
2019-12-31,5181000000.0,MET,245.2039,10.1911,1,1,2,1.0,1.0,1.0,Financial Services,1.0,1.0,2.0,True,False,1.0,,0.0807888040712468,5.0,5.0,5.0,4.0,5
2020-03-31,1847000000.0,MET,3.7204,9.5025,4,4,4,2.0,9.0,1.0,Financial Services,2.0,9.0,3.0,True,False,2.0,,-0.4002354326074161,5.0,1.0,5.0,1.0,2
2020-06-30,846000000.0,MET,63.3665,9.1375,4,1,4,3.0,4.0,1.0,Financial Services,4.0,3.0,3.0,True,False,3.0,,0.1946352633300622,4.0,4.0,5.0,5.0,5
2020-09-30,3793000000.0,MET,23.8585,9.6421,2,2,4,1.0,8.0,1.0,Financial Services,1.0,7.0,3.0,True,False,1.0,,0.0177984665936472,5.0,2.0,5.0,3.0,4
2020-12-31,5153000000.0,MET,103.0566,9.6613,1,1,3,1.0,2.0,1.0,Financial Services,1.0,1.0,3.0,True,False,1.0,,0.2631154156577885,5.0,5.0,5.0,5.0,5
2021-03-31,1496000000.0,MET,100.6257,10.6838,4,1,1,2.0,2.0,1.0,Financial Services,3.0,2.0,2.0,True,False,2.0,,0.2947816826411075,5.0,5.0,5.0,5.0,5
2021-06-30,2254000000.0,MET,9.6168,10.1801,3,4,2,1.0,9.0,1.0,Financial Services,2.0,9.0,2.0,True,False,2.0,,-0.015463069583813,5.0,1.0,5.0,2.0,3
2021-09-30,3506000000.0,MET,22.5419,10.0265,2,3,3,1.0,8.0,1.0,Financial Services,1.0,8.0,2.0,True,False,1.0,,0.0314118629908102,5.0,2.0,5.0,3.0,4
2021-12-31,5340000000.0,MET,32.6482,10.254,1,2,2,1.0,8.0,1.0,Financial Services,1.0,6.0,2.0,True,False,1.0,,0.0123116798963227,5.0,2.0,5.0,3.0,4
2022-03-31,1954000000.0,MET,56.8632,12.4163,3,2,1,1.0,5.0,1.0,Financial Services,2.0,3.0,2.0,True,False,2.0,,0.1246599455912945,5.0,3.0,5.0,4.0,5
2019-03-31,594000000.0,MGA,10.6348,1.3966,3,4,3,3.0,9.0,5.0,Consumer Cyclical,3.0,9.0,6.0,False,False,,,,4.0,1.0,3.0,,
2019-06-30,920000000.0,MGA,18.3211,1.362,2,3,4,2.0,9.0,5.0,Consumer Cyclical,2.0,9.0,6.0,False,False,,,,5.0,1.0,3.0,,
2019-09-30,750000000.0,MGA,85.2935,1.4598,2,1,2,3.0,3.0,5.0,Consumer Cyclical,3.0,3.0,6.0,False,False,,,0.0966481595722803,4.0,4.0,3.0,4.0,4
2019-12-31,1454000000.0,MGA,20.6869,1.3534,1,2,4,2.0,8.0,5.0,Consumer Cyclical,2.0,9.0,6.0,False,False,,,0.0283142696418527,5.0,2.0,3.0,3.0,3
2020-03-31,639000000.0,MGA,14.4957,1.4414,3,4,2,3.0,9.0,5.0,Consumer Cyclical,3.0,9.0,6.0,False,False,,,-0.4179431072210066,4.0,1.0,3.0,1.0,1
2020-06-30,-1232000000.0,MGA,-43.0198,1.4801,4,4,1,10.0,9.0,5.0,Consumer Cyclical,10.0,10.0,6.0,False,False,,,0.3950501253132831,1.0,1.0,3.0,5.0,1
2020-09-30,1612000000.0,MGA,17.4216,1.5726,1,3,1,2.0,9.0,5.0,Consumer Cyclical,2.0,9.0,6.0,False,False,,,0.0273972602739725,5.0,1.0,3.0,3.0,2
2020-12-31,2259000000.0,MGA,15.3201,1.485,1,3,1,1.0,9.0,5.0,Consumer Cyclical,1.0,9.0,6.0,False,False,,,0.5475409836065573,5.0,1.0,3.0,5.0,4
2021-03-31,661000000.0,MGA,21.5252,1.5116,2,2,1,3.0,8.0,5.0,Consumer Cyclical,3.0,9.0,6.0,False,False,,,0.2435028248587572,4.0,2.0,3.0,5.0,4
2021-06-30,528000000.0,MGA,30.703,1.4186,3,1,3,3.0,8.0,5.0,Consumer Cyclical,3.0,8.0,6.0,False,False,,,0.052248977737392,4.0,2.0,3.0,3.0,2
2021-09-30,400000000.0,MGA,51.7024,1.3873,4,1,4,4.0,6.0,5.0,Consumer Cyclical,4.0,5.0,6.0,False,False,,,-0.1878238341968912,4.0,3.0,3.0,1.0,2
2021-12-31,1351000000.0,MGA,27.7315,1.4246,1,1,3,2.0,8.0,5.0,Consumer Cyclical,2.0,8.0,6.0,False,False,,,0.0757575757575758,5.0,2.0,3.0,3.0,3
2022-03-31,180000000.0,MGA,24.216,1.4422,4,2,2,6.0,8.0,5.0,Consumer Cyclical,6.0,8.0,6.0,False,False,,,-0.2054608351865579,3.0,2.0,3.0,1.0,1
2019-03-31,399782000.0,MGM,43.6219,2.9367,2,2,4,4.0,6.0,3.0,Consumer Cyclical,4.0,6.0,3.0,True,False,6.0,,,4.0,3.0,4.0,,
2019-06-30,568051000.0,MGM,47.5021,3.0456,1,2,4,3.0,6.0,3.0,Consumer Cyclical,3.0,6.0,3.0,True,False,5.0,,,4.0,3.0,4.0,,
2019-09-30,388275000.0,MGM,56.979,3.407,3,2,3,4.0,5.0,2.0,Consumer Cyclical,4.0,4.0,3.0,True,False,6.0,,-0.0338096897873824,4.0,3.0,5.0,2.0,4
2019-12-31,454293000.0,MGM,9.7526,2.7453,2,3,4,4.0,9.0,3.0,Consumer Cyclical,4.0,9.0,4.0,True,False,5.0,,0.2002164502164503,4.0,1.0,4.0,5.0,4
2020-03-31,-422937000.0,MGM,12.9146,3.1548,4,3,3,10.0,9.0,3.0,Consumer Cyclical,10.0,9.0,3.0,True,False,10.0,,-0.6453261196272919,1.0,1.0,4.0,1.0,1
2020-06-30,-662565000.0,MGM,-34.5045,3.4065,4,4,3,10.0,9.0,2.0,Consumer Cyclical,10.0,10.0,3.0,True,False,10.0,,0.423728813559322,1.0,1.0,5.0,5.0,2
2020-09-30,-164103000.0,MGM,-180.9929,3.6878,3,4,2,10.0,10.0,2.0,Consumer Cyclical,9.0,10.0,2.0,True,False,10.0,,0.2946428571428571,1.0,1.0,5.0,5.0,2
2020-12-31,-243438000.0,MGM,-466.9869,3.8918,4,4,2,10.0,10.0,2.0,Consumer Cyclical,10.0,10.0,2.0,True,False,10.0,,0.4487356321839081,1.0,1.0,5.0,5.0,2
2021-03-31,-87610000.0,MGM,577.657,4.1381,3,1,2,10.0,1.0,2.0,Consumer Cyclical,9.0,1.0,2.0,True,False,10.0,,0.2056490003173595,1.0,5.0,5.0,5.0,5
2021-06-30,456026000.0,MGM,57.8744,4.154,1,1,1,4.0,5.0,2.0,Consumer Cyclical,4.0,4.0,2.0,True,False,5.0,,0.1226638589102394,4.0,3.0,5.0,4.0,5
2021-09-30,518289000.0,MGM,18.6865,4.3452,1,3,1,3.0,9.0,2.0,Consumer Cyclical,3.0,9.0,2.0,True,False,5.0,,0.0117233294255568,4.0,1.0,5.0,3.0,3
2021-12-31,486718000.0,MGM,61.8686,4.929,1,1,1,3.0,5.0,2.0,Consumer Cyclical,3.0,4.0,2.0,True,False,5.0,,0.0400926998841252,4.0,3.0,5.0,3.0,4
2022-03-31,420482000.0,MGM,91.6044,5.6799,2,1,1,4.0,3.0,2.0,Consumer Cyclical,4.0,3.0,1.0,True,False,5.0,,-0.0655080213903744,4.0,4.0,5.0,2.0,4
2019-03-30,170137000.0,MHK,40.0878,0.797,4,1,1,6.0,7.0,8.0,Consumer Cyclical,6.0,7.0,8.0,True,False,8.0,,,3.0,2.0,2.0,,
2019-06-29,396190000.0,MHK,33.1809,0.7666,2,3,1,4.0,8.0,8.0,Consumer Cyclical,4.0,7.0,8.0,True,False,6.0,,,4.0,2.0,2.0,,
2019-09-28,411759000.0,MHK,34.7792,0.7261,2,2,1,4.0,7.0,8.0,Consumer Cyclical,4.0,7.0,8.0,True,False,6.0,,-0.1619990506543704,4.0,2.0,2.0,1.0,1
2019-12-31,440675000.0,MHK,38.4021,0.6478,1,1,4,4.0,7.0,8.0,Consumer Cyclical,4.0,7.0,9.0,True,False,5.0,,0.1035766305227382,4.0,2.0,2.0,4.0,2
2020-03-28,194974000.0,MHK,27.6109,0.6906,4,3,2,5.0,8.0,8.0,Consumer Cyclical,6.0,8.0,8.0,True,False,8.0,,-0.4277753336266314,3.0,2.0,2.0,1.0,1
2020-06-27,568521000.0,MHK,98.7651,0.6875,1,1,3,3.0,2.0,8.0,Consumer Cyclical,3.0,2.0,8.0,True,False,5.0,,0.2264223475140951,4.0,5.0,2.0,5.0,5
2020-09-26,598499000.0,MHK,21.4239,0.6883,1,4,2,3.0,8.0,8.0,Consumer Cyclical,3.0,9.0,8.0,True,False,4.0,,-0.0153588966670149,4.0,2.0,2.0,2.0,1
2020-12-31,407845000.0,MHK,27.5849,0.678,2,4,4,4.0,8.0,8.0,Consumer Cyclical,4.0,8.0,8.0,True,False,6.0,,0.4956494057724957,4.0,2.0,2.0,5.0,3
2021-04-03,259605000.0,MHK,35.2096,0.6819,3,2,3,5.0,7.0,8.0,Consumer Cyclical,5.0,7.0,8.0,True,False,7.0,,0.4273855977296915,3.0,2.0,2.0,5.0,2
2021-07-03,338391000.0,MHK,28.1372,0.6865,3,3,3,4.0,8.0,8.0,Consumer Cyclical,4.0,8.0,8.0,True,False,6.0,,-0.0303693026492369,4.0,2.0,2.0,2.0,1
2021-10-02,498739000.0,MHK,27.2469,0.6515,1,4,4,3.0,8.0,8.0,Consumer Cyclical,3.0,8.0,9.0,True,False,5.0,,-0.0812487184744721,4.0,2.0,2.0,2.0,1
2021-12-31,212384000.0,MHK,37.1861,0.6883,3,1,2,5.0,7.0,8.0,Consumer Cyclical,5.0,7.0,8.0,True,False,8.0,,0.0164592981085756,3.0,2.0,2.0,3.0,1
2022-04-02,54954000.0,MHK,35.0421,0.7359,4,2,1,7.0,7.0,8.0,Consumer Cyclical,7.0,7.0,8.0,True,False,9.0,,-0.3180371061587441,2.0,2.0,2.0,1.0,1
2019-03-31,18328000.0,MIME,359.1186,2.1923,4,1,1,8.0,1.0,4.0,Technology,8.0,1.0,3.0,False,False,,,,2.0,5.0,4.0,,
2019-06-30,28524000.0,MIME,221.3183,2.4689,3,1,1,8.0,1.0,3.0,Technology,7.0,2.0,2.0,False,False,,,,2.0,5.0,4.0,,
2019-09-30,17683000.0,MIME,132.0053,2.3497,4,2,1,8.0,2.0,3.0,Technology,8.0,3.0,3.0,False,False,,,-0.2366787930665524,2.0,5.0,4.0,1.0,2
2019-12-31,19283000.0,MIME,136.4036,2.1811,4,2,2,8.0,2.0,4.0,Technology,8.0,2.0,3.0,False,False,,,0.216148023549201,2.0,5.0,4.0,5.0,5
2020-03-31,25048000.0,MIME,100.5772,2.1451,3,4,2,8.0,2.0,4.0,Technology,7.0,3.0,3.0,False,False,,,-0.186260949746427,2.0,5.0,4.0,1.0,2
2020-06-30,29305000.0,MIME,128.5996,1.8902,3,2,2,8.0,2.0,4.0,Technology,7.0,3.0,3.0,False,False,,,0.1801699716713881,2.0,5.0,4.0,4.0,4
2020-09-30,31043000.0,MIME,105.9402,1.8031,2,4,3,8.0,2.0,4.0,Technology,7.0,3.0,3.0,False,False,,,0.1262602016322613,2.0,5.0,4.0,4.0,4
2020-12-31,34978000.0,MIME,120.0663,1.6159,2,3,3,8.0,2.0,5.0,Technology,7.0,3.0,4.0,False,False,,,0.2114236999147485,2.0,5.0,3.0,5.0,4
2021-03-31,31708000.0,MIME,108.3363,1.5902,2,3,3,8.0,2.0,5.0,Technology,7.0,3.0,4.0,False,False,,,-0.2925756509500352,2.0,5.0,3.0,1.0,2
2021-06-30,40700000.0,MIME,115.2622,1.3632,1,3,4,8.0,2.0,5.0,Technology,7.0,3.0,4.0,False,False,,,0.3193235513553841,2.0,5.0,3.0,5.0,4
2021-09-30,43133000.0,MIME,103.3411,1.1447,1,4,4,8.0,2.0,6.0,Technology,7.0,3.0,5.0,False,False,,,0.1988689915174364,2.0,5.0,3.0,5.0,4
2021-12-31,46327000.0,MIME,148.0571,1.0849,1,1,4,7.0,1.0,6.0,Technology,7.0,2.0,6.0,False,False,,,0.2511006289308174,2.0,5.0,3.0,5.0,4
2019-02-28,103600000.0,MKC,89.177,2.067,3,3,1,7.0,3.0,4.0,Consumer Defensive,8.0,2.0,5.0,True,False,9.0,,,2.0,4.0,4.0,,
2019-05-31,210600000.0,MKC,95.8697,2.0333,2,1,1,5.0,2.0,4.0,Consumer Defensive,7.0,2.0,5.0,True,False,8.0,,,3.0,5.0,4.0,,
2019-08-31,180400000.0,MKC,84.5056,1.985,3,4,2,6.0,3.0,4.0,Consumer Defensive,7.0,2.0,5.0,True,False,8.0,,,3.0,4.0,4.0,,
2019-11-30,452200000.0,MKC,74.2942,2.0049,1,4,2,4.0,4.0,4.0,Consumer Defensive,5.0,3.0,5.0,True,False,5.0,,0.0391747513201522,4.0,4.0,4.0,3.0,4
2020-02-29,44800000.0,MKC,94.1042,1.942,4,1,3,8.0,3.0,4.0,Consumer Defensive,8.0,2.0,5.0,True,False,9.0,,-0.1361380288347909,2.0,4.0,4.0,1.0,2
2020-05-31,310700000.0,MKC,89.3779,1.8942,1,2,4,4.0,3.0,4.0,Consumer Defensive,6.0,2.0,5.0,True,False,6.0,,0.2077975376196992,4.0,4.0,4.0,5.0,5
2020-08-31,271200000.0,MKC,95.5745,1.7583,2,1,4,5.0,2.0,4.0,Consumer Defensive,6.0,2.0,6.0,True,False,7.0,,0.167742666213614,3.0,5.0,4.0,4.0,5
2020-11-30,414600000.0,MKC,88.7628,2.0758,1,3,1,4.0,3.0,4.0,Consumer Defensive,5.0,2.0,5.0,True,False,5.0,,-0.0932104752667313,4.0,4.0,4.0,2.0,4
2021-02-28,-32200000.0,MKC,92.3804,2.0534,4,2,1,10.0,3.0,4.0,Consumer Defensive,10.0,2.0,5.0,True,False,10.0,,-0.0956252005562092,1.0,4.0,4.0,2.0,2
2021-05-31,260900000.0,MKC,93.809,1.9582,2,2,2,5.0,3.0,4.0,Consumer Defensive,6.0,2.0,5.0,True,False,7.0,,,3.0,4.0,4.0,,
2021-08-31,144200000.0,MKC,87.0223,1.9335,3,3,3,6.0,3.0,4.0,Consumer Defensive,7.0,2.0,5.0,True,False,8.0,,,3.0,4.0,4.0,,
2021-11-30,455400000.0,MKC,83.5135,1.9225,1,4,3,4.0,3.0,4.0,Consumer Defensive,5.0,3.0,5.0,True,False,5.0,,-0.0054467493336425,4.0,4.0,4.0,2.0,4
2022-02-28,17900000.0,MKC,112.4544,1.811,4,1,4,8.0,2.0,4.0,Consumer Defensive,9.0,1.0,6.0,True,False,9.0,,0.1089489629457004,2.0,5.0,4.0,4.0,4
2019-03-31,29050000.0,MKSI,114.408,0.7767,4,1,1,8.0,2.0,8.0,Technology,7.0,3.0,7.0,False,False,,,,2.0,5.0,2.0,,
2019-06-30,77554000.0,MKSI,55.0376,0.7384,3,2,1,7.0,5.0,8.0,Technology,6.0,6.0,7.0,False,False,,,,2.0,3.0,2.0,,
2019-09-30,60658000.0,MKSI,57.9183,0.6998,4,1,1,7.0,5.0,8.0,Technology,6.0,6.0,7.0,False,False,,,0.126189895045155,2.0,3.0,2.0,4.0,2
2019-12-31,77247000.0,MKSI,69.222,0.6885,3,1,2,7.0,4.0,8.0,Technology,6.0,5.0,7.0,False,False,,,0.1921326397919376,2.0,4.0,2.0,5.0,3
2020-03-31,74900000.0,MKSI,41.0144,0.693,3,4,2,7.0,7.0,8.0,Technology,6.0,7.0,7.0,False,False,,,-0.2596127624761385,2.0,2.0,2.0,1.0,1
2020-06-30,139000000.0,MKSI,55.1295,0.7075,2,2,1,6.0,5.0,8.0,Technology,5.0,6.0,7.0,False,False,,,0.3903007980356046,3.0,3.0,2.0,5.0,3
2020-09-30,152100000.0,MKSI,47.253,0.6844,1,3,2,6.0,6.0,8.0,Technology,5.0,7.0,7.0,False,False,,,-0.0354115153655951,3.0,3.0,2.0,2.0,1
2020-12-31,147200000.0,MKSI,51.258,0.6535,2,2,3,6.0,6.0,8.0,Technology,5.0,7.0,7.0,False,False,,,0.3773688547102443,3.0,3.0,2.0,5.0,3
2021-03-31,126900000.0,MKSI,59.3163,0.6273,2,1,3,6.0,5.0,8.0,Technology,5.0,6.0,8.0,False,False,,,0.2324360252575606,3.0,3.0,2.0,5.0,3
2021-06-30,165200000.0,MKSI,49.6959,0.6096,1,3,3,6.0,6.0,8.0,Technology,5.0,7.0,8.0,False,False,,,-0.0402869161902707,3.0,3.0,2.0,2.0,1
2021-09-30,153100000.0,MKSI,43.878,0.6001,1,4,4,6.0,6.0,8.0,Technology,5.0,7.0,8.0,False,False,,,-0.1519527957291373,3.0,3.0,2.0,1.0,1
2021-12-31,194300000.0,MKSI,45.6911,0.5729,1,3,4,5.0,6.0,8.0,Technology,4.0,7.0,8.0,False,False,,,0.1541316016168576,3.0,3.0,2.0,4.0,2
2022-03-31,41000000.0,MKSI,40.7561,0.5358,4,4,4,8.0,7.0,9.0,Technology,7.0,7.0,8.0,False,False,,,-0.1387724636849054,2.0,2.0,1.0,1.0,1
2019-03-31,39369000.0,MKTX,122.3024,0.2276,3,4,3,8.0,2.0,10.0,Financial Services,8.0,1.0,10.0,True,False,9.0,,,2.0,5.0,1.0,,
2019-06-30,69733000.0,MKTX,164.7658,0.2268,2,2,4,7.0,1.0,10.0,Financial Services,8.0,1.0,10.0,True,False,9.0,,,2.0,5.0,1.0,,
2019-09-30,67692000.0,MKTX,156.5231,0.2309,3,3,3,7.0,1.0,10.0,Financial Services,8.0,1.0,10.0,True,False,9.0,,0.015252030504061,2.0,5.0,1.0,3.0,2
2019-12-31,89141000.0,MKTX,194.2127,0.24,2,1,3,7.0,1.0,10.0,Financial Services,8.0,1.0,10.0,True,False,9.0,,0.157587786259542,2.0,5.0,1.0,4.0,2
2020-03-31,120369000.0,MKTX,118.7415,0.2227,1,4,4,6.0,2.0,10.0,Financial Services,8.0,1.0,10.0,True,False,9.0,,-0.1227612038722271,3.0,5.0,1.0,1.0,1
2020-06-30,104853000.0,MKTX,160.8115,0.2176,1,3,4,7.0,1.0,10.0,Financial Services,8.0,1.0,10.0,True,False,9.0,,0.506209219111766,2.0,5.0,1.0,5.0,3
2020-09-30,-48353000.0,MKTX,178.1229,0.3877,4,1,2,10.0,1.0,9.0,Financial Services,9.0,1.0,10.0,True,False,10.0,,-0.0385889962469057,1.0,5.0,1.0,2.0,1
2020-12-31,227620000.0,MKTX,204.285,0.3941,1,1,2,5.0,1.0,9.0,Financial Services,7.0,1.0,10.0,True,False,7.0,,0.1847422081023276,3.0,5.0,1.0,4.0,3
2021-03-31,-23159000.0,MKTX,159.041,0.5643,4,3,1,9.0,1.0,8.0,Financial Services,9.0,1.0,10.0,True,False,10.0,,-0.1273135165451485,1.0,5.0,2.0,1.0,1
2021-06-30,96726000.0,MKTX,168.9284,0.505,2,2,1,7.0,1.0,9.0,Financial Services,8.0,1.0,10.0,True,False,9.0,,-0.0689468187660669,2.0,5.0,1.0,2.0,1
2021-09-30,62813000.0,MKTX,170.7439,0.5275,3,2,1,7.0,1.0,9.0,Financial Services,8.0,1.0,10.0,True,False,9.0,,-0.0925386656312689,2.0,5.0,1.0,2.0,1
2021-12-31,145711000.0,MKTX,171.4553,0.4697,1,1,2,6.0,1.0,9.0,Financial Services,8.0,1.0,10.0,True,False,8.0,,-0.0223917849247664,3.0,5.0,1.0,2.0,2
2022-03-31,-23730000.0,MKTX,115.8684,0.6682,4,4,1,9.0,2.0,8.0,Financial Services,9.0,1.0,10.0,True,False,10.0,,-0.1728061857174119,1.0,5.0,2.0,1.0,1
2019-03-31,117864000.0,MLM,224.4183,1.0202,4,1,1,6.0,1.0,7.0,Basic Materials,7.0,1.0,8.0,True,False,9.0,,,3.0,5.0,2.0,,
2019-06-30,215867000.0,MLM,63.5712,0.9944,3,2,2,5.0,4.0,7.0,Basic Materials,6.0,3.0,8.0,True,False,8.0,,,3.0,4.0,2.0,,
2019-09-30,316067000.0,MLM,57.6282,0.9278,2,3,2,4.0,5.0,7.0,Basic Materials,5.0,4.0,8.0,True,False,6.0,,0.2017186198430444,4.0,3.0,2.0,5.0,4
2019-12-31,316302000.0,MLM,108.208,0.893,1,2,3,4.0,2.0,7.0,Basic Materials,5.0,1.0,8.0,True,False,6.0,,0.0202116016052534,4.0,5.0,2.0,3.0,4
2020-03-31,106700000.0,MLM,262.1654,0.9825,4,1,2,7.0,1.0,7.0,Basic Materials,8.0,1.0,8.0,True,False,9.0,,-0.3233085395508511,2.0,5.0,2.0,1.0,1
2020-06-30,266500000.0,MLM,39.2213,0.8619,2,4,3,5.0,7.0,7.0,Basic Materials,6.0,6.0,8.0,True,False,7.0,,0.0916345188395075,3.0,2.0,2.0,4.0,2
2020-09-30,310800000.0,MLM,35.0531,0.8124,2,4,4,4.0,7.0,7.0,Basic Materials,5.0,6.0,9.0,True,False,6.0,,0.1393716415742848,4.0,2.0,2.0,4.0,2
2020-12-31,366100000.0,MLM,60.8725,0.7957,1,2,4,4.0,5.0,8.0,Basic Materials,5.0,4.0,9.0,True,False,6.0,,0.2065346702923182,4.0,3.0,2.0,5.0,4
2021-03-31,191900000.0,MLM,114.2881,0.7989,3,1,4,5.0,2.0,8.0,Basic Materials,7.0,1.0,9.0,True,False,8.0,,0.1825897101806527,3.0,5.0,2.0,4.0,4
